,href formula,href
157,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.03.30-Connellan.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.03.30-Connellan.pdf
158,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.03.28.b-Kawa.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.03.28.b-Kawa.pdf
159,http://sharkattackfile.net/spreadsheets/pdf_directory/2013.03.28.a-Smyth.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2013.03.28.a-Smyth.pdf
160,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.03.26-Kreckman.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.03.26-Kreckman.pdf
161,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.03.13-BolsaChicaSurfer.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.03.13-BolsaChicaSurfer.pdf
162,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.03.11-Kenny.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.03.11-Kenny.pdf
163,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.03.10-Tabua.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.03.10-Tabua.pdf
164,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.03.04-OCPark.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.03.04-OCPark.pdf
165,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.03.03.R-Taplin.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.03.03.R-Taplin.pdf
166,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.03.02-Thomas.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.03.02-Thomas.pdf
167,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.02.22-Noumea.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.02.22-Noumea.pdf
168,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.02.19-NewCaledonia.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.02.19-NewCaledonia.pdf
169,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.02.12-Howe.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.02.12-Howe.pdf
170,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.02.10.R-Branson-stingray.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.02.10.R-Branson-stingray.pdf
171,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.02.11-NettleyBay.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.02.11-NettleyBay.pdf
172,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.02.05-Stradbroke.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.02.05-Stradbroke.pdf
173,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.02.04-Morris.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.02.04-Morris.pdf
174,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.01.29-DeLange.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.01.29-DeLange.pdf
175,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.01.28-Kauai.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.01.28-Kauai.pdf
176,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.01.25-Waldman.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.01.25-Waldman.pdf
177,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.01.24.b-Love.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.01.24.b-Love.pdf
178,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.01.24.a-UAEboat.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.01.24.a-UAEboat.pdf
179,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.01.23-Mason.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.01.23-Mason.pdf
180,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.01.11.R-Hilder.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.01.11.R-Hilder.pdf
181,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.01.05-Davis.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.01.05-Davis.pdf
182,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.01.02-Countryman.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.01.02-Countryman.pdf
183,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.12.26-Wardell.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.12.26-Wardell.pdf
184,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.12.25-GrandCanary.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.12.25-GrandCanary.pdf
185,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.12.22-Ford.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.12.22-Ford.pdf
186,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.12.21.b-Norburn.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.12.21.b-Norburn.pdf
187,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.12.21.a-Brazil.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/http://sharkattackfile.net/spreadsheets/pdf_directory/2015.12.21.a-Brazil.pdf
188,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.12.19-Aruba.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.12.19-Aruba.pdf
189,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.12.13-Crust-Boat.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.12.13-Crust-Boat.pdf
190,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.12.11-Pinder.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.12.11-Pinder.pdf
191,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.12.08-Scott.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.12.08-Scott.pdf
192,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.11.20-Hurley.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.11.20-Hurley.pdf
193,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.11.15.b-Bogden.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.11.15.b-Bogden.pdf
194,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.11.15.a-Engelman.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/http://sharkattackfile.net/spreadsheets/pdf_directory/2015.11.15.a-Engelman.pdf
195,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.11.10-Morgan.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.11.10-Morgan.pdf
196,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.11.07-Underwood.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.11.07-Underwood.pdf
197,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.11.03-O'Leary.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.11.03-O'Leary.pdf
198,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.11.01.b-Kruse.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.11.01.b-Kruse.pdf
199,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.11.01.a-Ernesto.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.11.01.a-Ernesto.pdf
200,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.30-Galli.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.30-Galli.pdf
201,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.28-Senensi.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.28-Senensi.pdf
202,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.25-Anderson.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.25-Anderson.pdf
203,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.21-Playalinda.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.21-Playalinda.pdf
204,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.19-Kirn.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.19-Kirn.pdf
205,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.17.c-Cavel.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.17.c-Cavel.pdf
206,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.17.b.-Hawaii. pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.17.b.-Hawaii. pdf
207,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.17.a-Lee.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.17.a-Lee.pdf
208,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.13-Pavacich-kayak.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.13-Pavacich-kayak.pdf
209,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.09.b-Kershner.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.09.b-Kershner.pdf
210,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.09.a-Cook.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.09.a-Cook.pdf
211,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.08-Rafael.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.08-Rafael.pdf
212,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.07-Zawadzki.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.07-Zawadzki.pdf
213,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.05.b-FtPierce.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.05.b-FtPierce.pdf
214,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.05.a-Slaughter.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.05-Slaughter.pdf
215,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.04-Tarasovic.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.04-Tarasovic.pdf
216,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.29-Morrison.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.29-Morrison.pdf
217,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.26-QLD.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.26-QLD.pdf
218,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.24-Kenney.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.24-Kenney.pdf
219,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.20.d-NSB.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.20.d-NSB.pdf
220,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.20.c-Braxton.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.20.c-Braxton.pdf
221,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.20.b-Bitner.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.20.b-Bitner.pdf
222,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.20.a-Schiavo.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.20.a-Schiavo.pdf
223,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.18-Vergenz.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.18-Vergenz.pdf
224,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.17-Liebetrau.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.17-Liebetrau.pdf
225,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.08-Daniels.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.08-Daniels.pdf
226,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.06-Gennaro.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.06-Gennaro.pdf
227,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.05-Marks.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.05-Marks.pdf
228,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.04-Quinliven.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.04-Quinliven.pdf
229,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.03-Wagner.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.03-Wagner.pdf
230,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.01-Neame.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.01-Neame.pdf
231,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.00-Lautiki.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.00-Lautiki.pdf
232,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.29.b-Dempsey.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.29.b-Dempsey.pdf
233,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.29.a-Phillips.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.29.a-Phillips.pdf
234,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.22.b-CocoaBeach.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.22.b-CocoaBeach.pdf
235,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.22.a-Carr.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.22.a-Carr.pdf
236,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.20-Peyton.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.20-Peyton.pdf
237,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.19-Szsarmack,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.19-Szsarmack
238,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.18.b-Lyon.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.18.b-Lyon.pdf
239,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.18.a-Benidorm.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.18.a-Benidorm.pdf
240,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.10-Shafer.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.10-Shafer.pdf
241,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.31-Ison.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.31-Ison.pdf
242,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.27-Victoria.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.27-Victoria.pdf
243,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.26.b-Warrilow.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.26.b-Warrilow.pdf
244,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.26.a-Edisto.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.26.a-Edisto.pdf
245,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.25-Johnson.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.25-Johnson.pdf
246,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.23.b-Lorber.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.23.b-Lorber.pdf
247,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.23.a-Victoria.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.23.a-Victoria.pdf
248,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.22-Arrieguy.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.22-Arrieguy.pdf
249,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.19-Fanning.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.19-Fanning.pdf
250,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.10-Miskin.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.10-Miskin.pdf
251,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.08-Finney.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.08-Finney.pdf
252,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.06-Termini.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.06-Termini.pdf
253,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.04.b-Hester.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.04.b-Hester.pdf
254,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.04.a-Marine.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.04.a-Marine.pdf
255,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.03-Hoile.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.03-Hoile.pdf
256,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.02-Matt-Lee.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.02-Matt-Lee.pdf
257,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.01-Costello.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.01-Costello.pdf
258,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.30.b-Steve.pf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.30.b-Steve.pf
259,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.30.a.pdf-Weakley.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.30.a.pdf-Weakley.pdf
260,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.27.b-Rodanthe.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.27.b-Rodanthe.pdf
261,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.27.a-Swanepoel.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.27-Swanepoel.pdf
262,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.26.c-Jacksonville.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.26.c-Jacksonville.pdf
263,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.26.b-Reddering.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.26.b-Reddering.pdf
264,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.26.a-Donahue.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.26.a-Donahue.pdf
265,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.25.R-Stephen.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.25.R-Stephen.pdf
266,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.25-Avon.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.25-Avon.pdf
267,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.24.b-Noyes.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.24.b-Noyes.pdf
268,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.24.a-Kumpe.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.24.a-Kumpe.pdf
269,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.23-Davenport.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.23-Davenport.pdf
270,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.19-Rios.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.19-Rios.pdf
271,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.17-Simpson.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.17-Simpson.pdf
272,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.14.b-Treschel.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.14.b-Treschel.pdf
273,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.14.a-Yow.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.14.a-Yow.pdf
274,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.13-Specker,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.13-Specker
275,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.11-OceanIsle.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.11-OceanIsle.pdf
276,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.07-Vertullo.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.07-Vertullo.pdf
277,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.05-FortLauderdale.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.05-FortLauderdale.pdf
278,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.01-Chaussalet.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.06.01-Chaussalet.pdf
279,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.05.29.b-Gilpin.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.05.29.b-Gilpin.pdf
